epoch,epoch_loss,split,loss,acc,sample_fn
15,0.19527246,train,0.18053307,0.945300220056586,gumbel_soft
15,0.19527246,val,0.18039632,0.9445197084059093,gumbel_soft
15,0.19527246,test,0.18420145,0.9455967555040556,gumbel_soft
16,0.17989472,train,0.17143302,0.94409276671144,gumbel_soft
16,0.17989472,val,0.1771836,0.9438100767692407,gumbel_soft
16,0.17989472,test,0.1769293,0.9469872537659328,gumbel_soft
17,0.16311423,train,0.16087921,0.9469292103683804,gumbel_soft
17,0.16311423,val,0.16759665,0.9411650861234759,gumbel_soft
17,0.16311423,test,0.18004565,0.9351680185399768,gumbel_soft
18,0.15724589,train,0.1718952,0.9465362521791317,gumbel_soft
18,0.15724589,val,0.20274831,0.9347784013934585,gumbel_soft
18,0.15724589,test,0.1909793,0.9364426419466976,gumbel_soft
19,0.1463458,train,0.13968895,0.9559958274984997,gumbel_soft
19,0.1463458,val,0.14084525,0.9550996709889684,gumbel_soft
19,0.1463458,test,0.13953272,0.9577636152954809,gumbel_soft
20,0.13401288,train,0.1336,0.9586822325740905,gumbel_soft
20,0.13401288,val,0.13332455,0.9571640539320044,gumbel_soft
20,0.13401288,test,0.13502704,0.9570104287369641,gumbel_soft
21,0.13718675,train,0.12602386,0.9593252550655883,gumbel_soft
21,0.13718675,val,0.124937356,0.9610347719501967,gumbel_soft
21,0.13718675,test,0.12573357,0.9624565469293164,gumbel_soft
22,0.13599096,train,0.12780058,0.9602469206367351,gumbel_soft
22,0.13599096,val,0.12868552,0.9623250112895942,gumbel_soft
22,0.13599096,test,0.123344764,0.9632676709154113,gumbel_soft
23,0.12555966,train,0.1221966,0.9613186247892315,gumbel_soft
23,0.12555966,val,0.12994516,0.957357589832914,gumbel_soft
23,0.12555966,test,0.12559739,0.9624565469293164,gumbel_soft
24,0.12551568,train,0.11877496,0.9632834157354748,gumbel_soft
24,0.12551568,val,0.12437705,0.9602606283465582,gumbel_soft
24,0.12551568,test,0.13250698,0.9598493626882967,gumbel_soft
25,0.12045124,train,0.115536116,0.9650695893229687,gumbel_soft
25,0.12045124,val,0.13538052,0.9603251403135281,gumbel_soft
25,0.12045124,test,0.12682237,0.9607184241019698,gumbel_soft
26,0.11319086,train,0.11641844,0.9616615701180303,gumbel_soft
26,0.11319086,val,0.120754495,0.9606477001483775,gumbel_soft
26,0.11319086,test,0.1175679,0.9660486674391657,gumbel_soft
27,0.11684142,train,0.11479477,0.9621831328055785,gumbel_soft
27,0.11684142,val,0.13386965,0.951228952970776,gumbel_soft
27,0.11684142,test,0.1282037,0.9586326767091541,gumbel_soft
28,0.11239765,train,0.1148633,0.9592395187333886,gumbel_soft
28,0.11239765,val,0.10994464,0.9615508676859558,gumbel_soft
28,0.11239765,test,0.12320042,0.9553302433371959,gumbel_soft
29,0.10946795,train,0.11873206,0.9604469720785345,gumbel_soft
29,0.10946795,val,0.12959808,0.9580027095026127,gumbel_soft
29,0.10946795,test,0.13059683,0.9563151796060255,gumbel_soft
30,0.11929931,train,0.1169785,0.9608542196564831,gumbel_soft
30,0.11929931,val,0.11020889,0.9630346429262628,gumbel_soft
30,0.11929931,test,0.11666912,0.9610660486674392,gumbel_soft
31,0.11322038,train,0.110176295,0.963519190649024,gumbel_soft
31,0.11322038,val,0.10978804,0.9656151216050577,gumbel_soft
31,0.11322038,test,0.11513066,0.9646581691772885,gumbel_soft
32,0.11168483,train,0.10595099,0.9654339687348176,gumbel_soft
32,0.11168483,val,0.11437096,0.960905748016257,gumbel_soft
32,0.11168483,test,0.10552357,0.96882966396292,gumbel_soft
33,0.11541837,train,0.11623005,0.9601468949158355,gumbel_soft
33,0.11541837,val,0.12056436,0.9596155086768595,gumbel_soft
33,0.11541837,test,0.13131808,0.9541714947856316,gumbel_soft
34,0.11439718,train,0.110603176,0.9629547597953759,gumbel_soft
34,0.11439718,val,0.10659237,0.9622604993226244,gumbel_soft
34,0.11439718,test,0.11417186,0.9643684820393974,gumbel_soft
35,0.10904917,train,0.11431374,0.9618616215598297,gumbel_soft
35,0.10904917,val,0.10996632,0.9667763370105155,gumbel_soft
35,0.10904917,test,0.120847896,0.9624565469293164,gumbel_soft
36,0.112816475,train,0.11249192,0.9616329913406304,gumbel_soft
36,0.112816475,val,0.12076111,0.9596155086768595,gumbel_soft
36,0.112816475,test,0.11420215,0.9631517960602549,gumbel_soft
37,0.11755159,train,0.11226244,0.9621545540281786,gumbel_soft
37,0.11755159,val,0.10205077,0.9672924327462744,gumbel_soft
37,0.11755159,test,0.110838085,0.9644843568945539,gumbel_soft
38,0.11273314,train,0.1128581,0.9615686890914806,gumbel_soft
38,0.11273314,val,0.12330576,0.9581317334365524,gumbel_soft
38,0.11273314,test,0.107888244,0.9651796060254925,gumbel_soft
39,0.113583766,train,0.117308415,0.9605112743276842,gumbel_soft
39,0.113583766,val,0.10855127,0.9648409780014192,gumbel_soft
39,0.113583766,test,0.12617569,0.9579374275782155,gumbel_soft
40,0.12138496,train,0.131417,0.9534165928381584,gumbel_soft
40,0.12138496,val,0.1269198,0.9556157667247275,gumbel_soft
40,0.12138496,test,0.13280892,0.9547508690614137,gumbel_soft
41,0.1274147,train,0.12283175,0.9562101683289989,gumbel_soft
41,0.1274147,val,0.12848729,0.9570995419650346,gumbel_soft
41,0.1274147,test,0.12106246,0.9615874855156431,gumbel_soft
42,0.12378585,train,0.12800737,0.957346174730645,gumbel_soft
42,0.12378585,val,0.12900607,0.9567124701632153,gumbel_soft
42,0.12378585,test,0.11368052,0.963441483198146,gumbel_soft
43,0.123375885,train,0.12183233,0.9565816924351976,gumbel_soft
43,0.123375885,val,0.12853876,0.9547125991871492,gumbel_soft
43,0.123375885,test,0.11571309,0.9600231749710313,gumbel_soft
44,0.12969235,train,0.1432477,0.9480723614643766,gumbel_soft
44,0.12969235,val,0.14071143,0.94922908199471,gumbel_soft
44,0.12969235,test,0.15374726,0.9468134414831981,gumbel_soft
45,0.14050007,train,0.13812658,0.9498228115801206,gumbel_soft
45,0.14050007,val,0.15528944,0.9480678665892524,gumbel_soft
45,0.14050007,test,0.14942682,0.947566628041715,gumbel_soft
46,0.14491655,train,0.16035749,0.9429781943928439,gumbel_soft
46,0.14491655,val,0.15848286,0.9432939810334817,gumbel_soft
46,0.14491655,test,0.1596867,0.9465237543453071,gumbel_soft
47,0.15064979,train,0.14508496,0.9462290303220828,gumbel_soft
47,0.15064979,val,0.13010743,0.9540674795174505,gumbel_soft
47,0.15064979,test,0.14223368,0.946234067207416,gumbel_soft
48,0.1449051,train,0.14272472,0.9495798919722215,gumbel_soft
48,0.1449051,val,0.15295172,0.9438100767692407,gumbel_soft
48,0.1449051,test,0.14821899,0.9461181923522596,gumbel_soft
49,0.13935053,train,0.14259543,0.9473936155011289,gumbel_soft
49,0.13935053,val,0.13878213,0.9501967614992581,gumbel_soft
49,0.13935053,test,0.14852963,0.9472769409038239,gumbel_soft
50,0.1435622,train,0.14886655,0.9442785287645394,gumbel_soft
50,0.1435622,val,0.14137825,0.9451003161086382,gumbel_soft
50,0.1435622,test,0.15068032,0.9448435689455388,gumbel_soft
51,0.14674757,train,0.15041362,0.942063673516047,gumbel_soft
51,0.14674757,val,0.16119516,0.9388426553125605,gumbel_soft
51,0.14674757,test,0.15805736,0.9413093858632676,gumbel_soft
52,0.14185655,train,0.14584637,0.9454859821096854,gumbel_soft
52,0.14185655,val,0.1490709,0.9447777562737888,gumbel_soft
52,0.14185655,test,0.15632516,0.943279258400927,gumbel_soft
53,0.15032114,train,0.15438205,0.9421136863764968,gumbel_soft
53,0.15032114,val,0.1687264,0.9381975356428618,gumbel_soft
53,0.15032114,test,0.14675027,0.9451332560834299,gumbel_soft
54,0.15931603,train,0.16017711,0.9395558857992055,gumbel_soft
54,0.15931603,val,0.179715,0.9323914586155732,gumbel_soft
54,0.15931603,test,0.15844965,0.9396871378910776,gumbel_soft
55,0.15553817,train,0.16207547,0.9375553713812124,gumbel_soft
55,0.15553817,val,0.17444132,0.9335526740210309,gumbel_soft
55,0.15553817,test,0.18540247,0.9318655851680185,gumbel_soft
56,0.17642696,train,0.16691096,0.9343545483124231,gumbel_soft
56,0.17642696,val,0.16912198,0.9371008322043739,gumbel_soft
56,0.17642696,test,0.39652362,0.8951332560834299,gumbel_soft
57,0.16673183,train,0.17167437,0.9327041239175788,gumbel_soft
57,0.16673183,val,0.18710262,0.9348429133604284,gumbel_soft
57,0.16673183,test,0.17762798,0.9331402085747392,gumbel_soft
58,0.18019046,train,0.17220885,0.9324969277814296,gumbel_soft
58,0.18019046,val,0.16280766,0.9380039997419521,gumbel_soft
58,0.18019046,test,0.17111586,0.933603707995365,gumbel_soft
59,0.19205432,train,0.18621926,0.9281029407561945,gumbel_soft
59,0.19205432,val,0.19036055,0.9241984388103993,gumbel_soft
59,0.19205432,test,0.1880585,0.9296060254924682,gumbel_soft
60,0.18746383,train,0.19915536,0.9193864136492241,gumbel_soft
60,0.18746383,val,0.21439467,0.9168440745758338,gumbel_soft
60,0.18746383,test,0.20159806,0.9184241019698726,gumbel_soft
61,0.18522045,train,0.1862749,0.9275813780686463,gumbel_soft
61,0.18522045,val,0.18385682,0.9303270756725373,gumbel_soft
61,0.18522045,test,0.20059775,0.9250289687137891,gumbel_soft
62,0.189582,train,0.19582954,0.9248235260495556,gumbel_soft
62,0.189582,val,0.1965116,0.926907941423134,gumbel_soft
62,0.189582,test,0.20484422,0.9227694090382387,gumbel_soft
63,0.20273311,train,0.19501548,0.9232659826812609,gumbel_soft
63,0.20273311,val,0.19710767,0.9240049029094897,gumbel_soft
63,0.20273311,test,0.19829382,0.9219582850521437,gumbel_soft
64,0.20228805,train,0.20959833,0.9184504586893772,gumbel_soft
64,0.20228805,val,0.20724761,0.9170376104767435,gumbel_soft
64,0.20228805,test,0.20585135,0.9192352259559675,gumbel_soft
65,0.22423019,train,0.22041251,0.9158212111685862,gumbel_soft
65,0.22423019,val,0.21903144,0.9181343139152313,gumbel_soft
65,0.22423019,test,0.23967236,0.9110660486674391,gumbel_soft
66,0.21997088,train,0.22999014,0.9114272241433512,gumbel_soft
66,0.21997088,val,0.21887195,0.9158763950712857,gumbel_soft
66,0.21997088,test,0.23375504,0.9077056778679027,gumbel_soft
67,0.22445491,train,0.22071199,0.9135491983652939,gumbel_soft
67,0.22445491,val,0.21929014,0.9143281078640088,gumbel_soft
67,0.22445491,test,0.24332324,0.9052723059096176,gumbel_soft
68,0.2277891,train,0.21663709,0.9159069475007859,gumbel_soft
68,0.2277891,val,0.2275989,0.910199341977937,gumbel_soft
68,0.2277891,test,0.23314251,0.9114716106604867,gumbel_soft
69,0.22733639,train,0.21584383,0.9146494812951902,gumbel_soft
69,0.22733639,val,0.23096372,0.9088445906715695,gumbel_soft
69,0.22733639,test,0.22943908,0.9118771726535342,gumbel_soft
70,0.23146023,train,0.24101815,0.902646394787231,gumbel_soft
70,0.23146023,val,0.2563007,0.902006322172763,gumbel_soft
70,0.23146023,test,0.24939589,0.9016801853997682,gumbel_soft
71,0.2552614,train,0.24332026,0.905304221085422,gumbel_soft
71,0.2552614,val,0.2502282,0.9041997290497388,gumbel_soft
71,0.2552614,test,0.23456484,0.9069524913093858,gumbel_soft
72,0.2655044,train,0.27599022,0.8919293532622674,gumbel_soft
72,0.2655044,val,0.30548468,0.884265531256048,gumbel_soft
72,0.2655044,test,0.3329363,0.8863847045191193,gumbel_soft
73,0.27611226,train,0.265155,0.8984381698150953,gumbel_soft
73,0.27611226,val,0.25095955,0.9031030256112509,gumbel_soft
73,0.27611226,test,0.28069133,0.8961181923522595,gumbel_soft
74,0.27170622,train,0.2668934,0.8941513532051099,gumbel_soft
74,0.27170622,val,0.26175487,0.8936197664666796,gumbel_soft
74,0.27170622,test,0.2969549,0.8865005793742757,gumbel_soft
75,0.2837497,train,0.28088844,0.8914149352690692,gumbel_soft
75,0.2837497,val,0.26769322,0.894910005806077,gumbel_soft
75,0.2837497,test,0.28300843,0.8925840092699884,gumbel_soft
76,0.27739877,train,0.26447472,0.8989597325026435,gumbel_soft
76,0.27739877,val,0.25490412,0.9016837623379137,gumbel_soft
76,0.27739877,test,0.23747128,0.9049826187717266,gumbel_soft
77,0.2818425,train,0.26979947,0.8950372953045068,gumbel_soft
77,0.2818425,val,0.2734949,0.893877814334559,gumbel_soft
77,0.2818425,test,0.29823664,0.8862688296639629,gumbel_soft
78,0.27187982,train,0.28431532,0.8897430767911749,gumbel_soft
78,0.27187982,val,0.2865183,0.8910392877878847,gumbel_soft
78,0.27187982,test,0.28512114,0.8860950173812283,gumbel_soft
79,0.29180843,train,0.28221107,0.8899002600668744,gumbel_soft
79,0.29180843,val,0.28180724,0.8909102638539449,gumbel_soft
79,0.29180843,test,0.27224207,0.8942641946697567,gumbel_soft
80,0.29206276,train,0.28908873,0.8888499899974279,gumbel_soft
80,0.29206276,val,0.268942,0.8954906135088059,gumbel_soft
80,0.29206276,test,0.30826068,0.8842989571263036,gumbel_soft
81,0.2824884,train,0.3010333,0.8855419965133892,gumbel_soft
81,0.2824884,val,0.31677803,0.8868460099348429,gumbel_soft
81,0.2824884,test,0.30219862,0.886558516801854,gumbel_soft
82,0.29657203,train,0.29721984,0.887042382326884,gumbel_soft
82,0.29657203,val,0.32346398,0.8832978517514999,gumbel_soft
82,0.29657203,test,0.28258762,0.8917149478563152,gumbel_soft
83,0.3239004,train,0.31420237,0.8791832185419107,gumbel_soft
83,0.3239004,val,0.35524923,0.8696858267208567,gumbel_soft
83,0.3239004,test,0.30574682,0.8820393974507532,gumbel_soft
84,0.3037246,train,0.28802428,0.8870852504929839,gumbel_soft
84,0.3037246,val,0.30148885,0.8829107799496807,gumbel_soft
84,0.3037246,test,0.30113527,0.8853418308227115,gumbel_soft
85,0.31574494,train,0.30977452,0.8811122860164042,gumbel_soft
85,0.31574494,val,0.32679808,0.8756854396490549,gumbel_soft
85,0.31574494,test,0.3100155,0.8802433371958285,gumbel_soft
86,0.31519073,train,0.34735748,0.8672944471435512,gumbel_soft
86,0.31519073,val,0.3502064,0.8694277788529772,gumbel_soft
86,0.31519073,test,0.35895836,0.8675550405561993,gumbel_soft
87,0.33537906,train,0.33982792,0.8677159841101998,gumbel_soft
87,0.33537906,val,0.3148726,0.8762015353848139,gumbel_soft
87,0.33537906,test,0.3512957,0.8639049826187717,gumbel_soft
88,0.32625338,train,0.33349326,0.8719599325540853,gumbel_soft
88,0.32625338,val,0.33118054,0.8752338558802658,gumbel_soft
88,0.32625338,test,0.32236183,0.8767670915411355,gumbel_soft
89,0.33801487,train,0.3407937,0.8718956303049356,gumbel_soft
89,0.33801487,val,0.33527154,0.8709115540932844,gumbel_soft
89,0.33801487,test,0.32217008,0.8765353418308227,gumbel_soft
90,0.34516138,train,0.34104332,0.8685733474321968,gumbel_soft
90,0.34516138,val,0.36704433,0.86291207018902,gumbel_soft
90,0.34516138,test,0.3611961,0.8651216685979143,gumbel_soft
91,0.34186974,train,0.37512124,0.8570918236117859,gumbel_soft
91,0.34186974,val,0.35132927,0.8640087736275079,gumbel_soft
91,0.34186974,test,0.39873457,0.850811123986095,gumbel_soft
92,0.3538136,train,0.33904028,0.8704095338801406,gumbel_soft
92,0.3538136,val,0.43895164,0.8473001741823109,gumbel_soft
92,0.3538136,test,0.33710667,0.8736964078794901,gumbel_soft
93,0.35139993,train,0.34553006,0.8706095853219399,gumbel_soft
93,0.35139993,val,0.34749067,0.8672343719760015,gumbel_soft
93,0.35139993,test,0.35293055,0.8666280417149479,gumbel_soft
94,0.35665318,train,0.35657048,0.8655011288617073,gumbel_soft
94,0.35665318,val,0.3627274,0.8649119411650861,gumbel_soft
94,0.35665318,test,0.37870812,0.8617612977983777,gumbel_soft
95,0.3620523,train,0.36850762,0.8595853219399274,gumbel_soft
95,0.3620523,val,0.4130551,0.852267595638991,gumbel_soft
95,0.3620523,test,0.38785803,0.8566048667439166,gumbel_soft
96,0.37246513,train,0.37463227,0.858234974707782,gumbel_soft
96,0.37246513,val,0.3783335,0.856331849558093,gumbel_soft
96,0.37246513,test,0.39354324,0.8564889918887602,gumbel_soft
97,0.37426022,train,0.36506033,0.862636106427367,gumbel_soft
97,0.37426022,val,0.39353195,0.8529127153086897,gumbel_soft
97,0.37426022,test,0.33718726,0.8697566628041715,gumbel_soft
98,0.3814537,train,0.3688729,0.8615501128861708,gumbel_soft
98,0.3814537,val,0.37223348,0.8631701180568996,gumbel_soft
98,0.3814537,test,0.3886668,0.8590382387022016,gumbel_soft
99,0.37498137,train,0.377787,0.8551413220542425,gumbel_soft
99,0.37498137,val,0.3702365,0.8595574479065867,gumbel_soft
99,0.37498137,test,0.73756385,0.8269988412514484,gumbel_soft
100,0.39526096,train,0.3971661,0.8512403189391557,gumbel_soft
100,0.39526096,val,0.41588074,0.8485904135217083,gumbel_soft
100,0.39526096,test,0.42267412,0.8415990730011588,gumbel_soft
101,0.39864057,train,0.3857356,0.8541124860678461,gumbel_soft
101,0.39864057,val,0.3930475,0.8491710212244371,gumbel_soft
101,0.39864057,test,0.39722875,0.8573001158748551,gumbel_soft
102,0.38190648,train,0.3868568,0.852626389643051,gumbel_soft
102,0.38190648,val,0.36171427,0.8596219598735565,gumbel_soft
102,0.38190648,test,0.3900528,0.8515643105446118,gumbel_soft
103,0.39375836,train,0.39067847,0.85294075619445,gumbel_soft
103,0.39375836,val,0.40560195,0.8513644281014128,gumbel_soft
103,0.39375836,test,0.4119098,0.8475086906141367,gumbel_soft
104,0.40120968,train,0.44537967,0.8365722614386557,gumbel_soft
104,0.40120968,val,0.42207378,0.8373008193019805,gumbel_soft
104,0.40120968,test,0.45468023,0.8338354577056779,gumbel_soft
105,0.4140709,train,0.40109155,0.8506258752250578,gumbel_soft
105,0.4140709,val,0.39804202,0.8498161408941358,gumbel_soft
105,0.4140709,test,0.41798535,0.8450753186558517,gumbel_soft
106,0.39686668,train,0.3830645,0.8547340744762939,gumbel_soft
106,0.39686668,val,0.39131483,0.8520095477711115,gumbel_soft
106,0.39686668,test,0.41572586,0.8476825028968714,gumbel_soft
107,0.3880011,train,0.40722704,0.8449529879111771,gumbel_soft
107,0.3880011,val,0.40724805,0.8428488484613896,gumbel_soft
107,0.3880011,test,0.40949497,0.8457126303592121,gumbel_soft
108,0.38191888,train,0.38090226,0.8554199651338916,gumbel_soft
108,0.38191888,val,0.3775915,0.8571705051287014,gumbel_soft
108,0.38191888,test,0.39865318,0.8504634994206257,gumbel_soft
109,0.38677728,train,0.38165405,0.8554271098282415,gumbel_soft
109,0.38677728,val,0.41456926,0.8477517579510999,gumbel_soft
109,0.38677728,test,0.40822563,0.8479142526071842,gumbel_soft
110,0.3885362,train,0.38459715,0.8542268011774456,gumbel_soft
110,0.3885362,val,0.39990762,0.8477517579510999,gumbel_soft
110,0.3885362,test,0.38978496,0.8524333719582851,gumbel_soft
111,0.39980012,train,0.41210294,0.8415806921779886,gumbel_soft
111,0.39980012,val,0.40376362,0.8414295851880523,gumbel_soft
111,0.39980012,test,0.44216385,0.8342410196987253,gumbel_soft
112,0.398796,train,0.40542594,0.8459175216484239,gumbel_soft
112,0.398796,val,0.4273015,0.8422037287916908,gumbel_soft
112,0.398796,test,0.3976579,0.8480301274623406,gumbel_soft
113,0.39192635,train,0.39215326,0.8486825183618645,gumbel_soft
113,0.39192635,val,0.40177497,0.8478162699180698,gumbel_soft
113,0.39192635,test,0.40673926,0.8436268829663963,gumbel_soft
114,0.38918653,train,0.3925146,0.8481681003686662,gumbel_soft
114,0.38918653,val,0.3912961,0.8471066382814012,gumbel_soft
114,0.38918653,test,0.40804082,0.8444380069524913,gumbel_soft
115,0.37969625,train,0.37071583,0.8556628847417908,gumbel_soft
115,0.37969625,val,0.37575072,0.8553641700535449,gumbel_soft
115,0.37969625,test,0.4009587,0.8488991888760139,gumbel_soft
116,0.3761266,train,0.36526144,0.8580706467377326,gumbel_soft
116,0.3761266,val,0.35545093,0.8600735436423457,gumbel_soft
116,0.3761266,test,0.37878612,0.8557358053302433,gumbel_soft
117,0.39293057,train,0.38337275,0.8502686405075591,gumbel_soft
117,0.39293057,val,0.3838906,0.8491710212244371,gumbel_soft
117,0.39293057,test,0.410914,0.8399768250289688,gumbel_soft
118,0.37826064,train,0.3634791,0.8566059843959876,gumbel_soft
118,0.37826064,val,0.37474853,0.8511063802335334,gumbel_soft
118,0.37826064,test,0.38197076,0.8503476245654693,gumbel_soft
119,0.3740895,train,0.36969194,0.8528693092509503,gumbel_soft
119,0.3740895,val,0.38762355,0.8460099348429133,gumbel_soft
119,0.3740895,test,0.35802606,0.8588064889918887,gumbel_soft
120,0.3611581,train,0.3523584,0.8618430453545197,gumbel_soft
120,0.3611581,val,0.3641434,0.8556222179214245,gumbel_soft
120,0.3611581,test,0.36670157,0.8560254924681344,gumbel_soft
121,0.35738173,train,0.34873772,0.8594924409133777,gumbel_soft
121,0.35738173,val,0.3523837,0.8582672085671892,gumbel_soft
121,0.35738173,test,0.36052307,0.8564889918887602,gumbel_soft
122,0.34053278,train,0.34824976,0.8600425823783259,gumbel_soft
122,0.34053278,val,0.36238298,0.8571059931617315,gumbel_soft
122,0.34053278,test,0.35888603,0.8602549246813441,gumbel_soft
123,0.34703246,train,0.3364281,0.8659726786888057,gumbel_soft
123,0.34703246,val,0.32807454,0.8658796206696342,gumbel_soft
123,0.34703246,test,0.3628372,0.8589223638470452,gumbel_soft
124,0.3336187,train,0.3279602,0.8674373410305507,gumbel_soft
124,0.3336187,val,0.3286954,0.8678794916457003,gumbel_soft
124,0.3336187,test,0.33626026,0.8614716106604867,gumbel_soft
125,0.34473172,train,0.32990754,0.8654939841673573,gumbel_soft
125,0.34473172,val,0.3421032,0.8629765821559899,gumbel_soft
125,0.34473172,test,0.34888312,0.8609501738122828,gumbel_soft
126,0.33999622,train,0.36312923,0.8511545826069561,gumbel_soft
126,0.33999622,val,0.36148283,0.8520095477711115,gumbel_soft
126,0.33999622,test,0.37150896,0.8509849362688297,gumbel_soft
127,0.33241975,train,0.3252396,0.8689520162327455,gumbel_soft
127,0.33241975,val,0.3363779,0.8628475582220502,gumbel_soft
127,0.33241975,test,0.32942194,0.8651216685979143,gumbel_soft
128,0.3348605,train,0.3225712,0.8692378040067446,gumbel_soft
128,0.3348605,val,0.3282715,0.8635571898587188,gumbel_soft
128,0.3348605,test,0.33361128,0.8640787949015064,gumbel_soft
129,0.32397527,train,0.3160589,0.8707167557371895,gumbel_soft
129,0.32397527,val,0.32817504,0.865492548867815,gumbel_soft
129,0.32397527,test,0.32119235,0.8707415990730012,gumbel_soft
130,0.31667924,train,0.31272945,0.8721599839958847,gumbel_soft
130,0.31667924,val,0.31240344,0.8729759370363203,gumbel_soft
130,0.31667924,test,0.32916212,0.8738122827346466,gumbel_soft
131,0.31824708,train,0.32876715,0.8653153668086079,gumbel_soft
131,0.31824708,val,0.3324386,0.8602670795432553,gumbel_soft
131,0.31824708,test,0.33542165,0.8651796060254925,gumbel_soft
132,0.42922723,train,0.3889857,0.8418879140350376,gumbel_soft
132,0.42922723,val,0.41555497,0.8343332688213664,gumbel_soft
132,0.42922723,test,0.40887353,0.835225955967555,gumbel_soft
133,0.3438521,train,0.31384715,0.8702309165213912,gumbel_soft
133,0.3438521,val,0.32719645,0.8651054770659957,gumbel_soft
133,0.3438521,test,0.34078595,0.8599652375434531,gumbel_soft
134,0.31725386,train,0.3118304,0.869730787916893,gumbel_soft
134,0.31725386,val,0.32277375,0.864460357396297,gumbel_soft
134,0.31725386,test,0.32970375,0.8633835457705678,gumbel_soft
135,0.30788574,train,0.30701876,0.8699451287473922,gumbel_soft
135,0.30788574,val,0.32402566,0.8643958454293271,gumbel_soft
135,0.30788574,test,0.33676538,0.8618771726535341,gumbel_soft
136,0.32275409,train,0.32552233,0.8629004601183161,gumbel_soft
136,0.32275409,val,0.34154612,0.856847945293852,gumbel_soft
136,0.32275409,test,0.34780222,0.856720741599073,gumbel_soft
137,0.31427088,train,0.29954398,0.8755394244234231,gumbel_soft
137,0.31427088,val,0.34412956,0.864976453132056,gumbel_soft
137,0.31427088,test,0.3026558,0.8735225955967555,gumbel_soft
138,0.29549497,train,0.31265727,0.8743748392443771,gumbel_soft
138,0.29549497,val,0.30654296,0.870072898522676,gumbel_soft
138,0.29549497,test,0.31490105,0.8679606025492468,gumbel_soft
139,0.3190997,train,0.29591322,0.8780186333628648,gumbel_soft
139,0.3190997,val,0.30505055,0.8750403199793562,gumbel_soft
139,0.3190997,test,0.3067204,0.8752027809965237,gumbel_soft
140,0.300895,train,0.29526144,0.8747320739618759,gumbel_soft
140,0.300895,val,0.30290902,0.8709115540932844,gumbel_soft
140,0.300895,test,0.31183892,0.8674391657010428,gumbel_soft
141,0.29622367,train,0.2821091,0.8808407876311052,gumbel_soft
