epoch,epoch_loss,split,loss,acc,sample_fn
20,0.15025826,val,0.12011886,0.9649826989619377,gumbel_soft
20,0.15025826,test,0.11614163,0.9695266641688522,gumbel_soft
21,0.123466045,train,0.12181648,0.9683845820701602,gumbel_soft
21,0.123466045,val,0.11236545,0.970242214532872,gumbel_soft
21,0.123466045,test,0.11723071,0.9694017734482328,gumbel_soft
22,0.11449781,train,0.10730118,0.9714780671904968,gumbel_soft
22,0.11449781,val,0.09768773,0.9746712802768166,gumbel_soft
22,0.11449781,test,0.096096866,0.974896965155489,gumbel_soft
23,0.10241171,train,0.09542052,0.9740920621171812,gumbel_soft
23,0.10241171,val,0.08736815,0.9773010380622837,gumbel_soft
23,0.10241171,test,0.09476148,0.9738978393905333,gumbel_soft
24,0.09626499,train,0.08783596,0.9759945554661882,gumbel_soft
24,0.09626499,val,0.08596566,0.9779930795847751,gumbel_soft
24,0.09626499,test,0.08195541,0.9782690146122143,gumbel_soft
25,0.085788146,train,0.08300719,0.9780826579224154,gumbel_soft
25,0.085788146,val,0.080766074,0.9799307958477509,gumbel_soft
25,0.085788146,test,0.07937719,0.9786436867740727,gumbel_soft
26,0.07709794,train,0.07605072,0.9804955763162779,gumbel_soft
26,0.07709794,val,0.07483161,0.9821453287197232,gumbel_soft
26,0.07709794,test,0.07791827,0.980641938303984,gumbel_soft
27,0.07377187,train,0.06874215,0.9819185794716327,gumbel_soft
27,0.07377187,val,0.06268325,0.9850519031141869,gumbel_soft
27,0.07377187,test,0.06007674,0.9835144248782316,gumbel_soft
28,0.0720189,train,0.06787517,0.9822588628348697,gumbel_soft
28,0.0720189,val,0.059022356,0.984636678200692,gumbel_soft
28,0.0720189,test,0.06504599,0.9841388784813289,gumbel_soft
29,0.06570446,train,0.06286884,0.9837437356926313,gumbel_soft
29,0.06570446,val,0.057885595,0.9864359861591695,gumbel_soft
29,0.06570446,test,0.05743352,0.9847633320844261,gumbel_soft
30,0.063375115,train,0.059637424,0.9850120645919693,gumbel_soft
30,0.063375115,val,0.051097356,0.9871280276816609,gumbel_soft
30,0.063375115,test,0.054642603,0.9857624578493818,gumbel_soft
31,0.059081104,train,0.057283055,0.9852750108271979,gumbel_soft
31,0.059081104,val,0.04750608,0.9889273356401385,gumbel_soft
31,0.059081104,test,0.04824851,0.9887598351442488,gumbel_soft
32,0.051914677,train,0.051759813,0.9874404504114335,gumbel_soft
32,0.051914677,val,0.051184673,0.9869896193771627,gumbel_soft
32,0.051914677,test,0.044620655,0.9881353815411515,gumbel_soft
33,0.05128663,train,0.048650585,0.9874404504114335,gumbel_soft
33,0.05128663,val,0.038614772,0.990726643598616,gumbel_soft
33,0.05128663,test,0.04376922,0.9905083052329212,gumbel_soft
34,0.046906978,train,0.049517136,0.9883839633731362,gumbel_soft
34,0.046906978,val,0.04914108,0.9883737024221453,gumbel_soft
34,0.046906978,test,0.04604871,0.9887598351442488,gumbel_soft
35,0.04518054,train,0.042372826,0.9899307059333045,gumbel_soft
35,0.04518054,val,0.035574913,0.9918339100346021,gumbel_soft
35,0.04518054,test,0.035931192,0.9918821031597352,gumbel_soft
36,0.040014338,train,0.036835257,0.9916011878982862,gumbel_soft
36,0.040014338,val,0.0328828,0.9930795847750865,gumbel_soft
36,0.040014338,test,0.0342871,0.9921318846009741,gumbel_soft
37,0.03728335,train,0.03386475,0.9926065705623955,gumbel_soft
37,0.03728335,val,0.03671087,0.9925259515570934,gumbel_soft
37,0.03728335,test,0.036355656,0.9925065567628325,gumbel_soft
38,0.032177188,train,0.028328877,0.9939831714409454,gumbel_soft
38,0.032177188,val,0.032569718,0.9933564013840831,gumbel_soft
38,0.032177188,test,0.030077541,0.9938803546896465,gumbel_soft
39,0.025388453,train,0.026615193,0.9941997153993689,gumbel_soft
39,0.025388453,val,0.02467846,0.9951557093425606,gumbel_soft
39,0.025388453,test,0.023723314,0.9942550268515049,gumbel_soft
40,0.024096398,train,0.021585025,0.9957309905339355,gumbel_soft
40,0.024096398,val,0.021223778,0.996401384083045,gumbel_soft
40,0.024096398,test,0.02064587,0.9963781691020357,gumbel_soft
41,0.023483872,train,0.02038049,0.9959939367691641,gumbel_soft
41,0.023483872,val,0.018986966,0.995847750865052,gumbel_soft
41,0.023483872,test,0.020944549,0.9968777319845136,gumbel_soft
42,0.020534793,train,0.016657693,0.9969065148796634,gumbel_soft
42,0.020534793,val,0.016367853,0.9975086505190311,gumbel_soft
42,0.020534793,test,0.017684214,0.9965030598226552,gumbel_soft
43,0.016719645,train,0.014852312,0.9972932005197055,gumbel_soft
43,0.016719645,val,0.018402796,0.996401384083045,gumbel_soft
43,0.016719645,test,0.018347217,0.9957537154989384,gumbel_soft
44,0.014394166,train,0.0144227715,0.9975870816061375,gumbel_soft
44,0.014394166,val,0.015343551,0.9975086505190311,gumbel_soft
44,0.014394166,test,0.012102814,0.9985013113525665,gumbel_soft
45,0.013657168,train,0.013291371,0.9977417558621543,gumbel_soft
45,0.013657168,val,0.016813755,0.9970934256055364,gumbel_soft
45,0.013657168,test,0.012068014,0.9985013113525665,gumbel_soft
46,0.011753465,train,0.012467041,0.997803625564561,gumbel_soft
46,0.011753465,val,0.013023275,0.9986159169550173,gumbel_soft
46,0.011753465,test,0.011411592,0.9981266391907081,gumbel_soft
47,0.011294522,train,0.0105094435,0.9983449854606199,gumbel_soft
47,0.011294522,val,0.014039332,0.9979238754325259,gumbel_soft
47,0.011294522,test,0.013697421,0.997002622705133,gumbel_soft
48,0.010644655,train,0.010616714,0.9983759203118233,gumbel_soft
48,0.010644655,val,0.015272212,0.998477508650519,gumbel_soft
48,0.010644655,test,0.011051451,0.9985013113525665,gumbel_soft
49,0.010087308,train,0.009227717,0.9985460619934418,gumbel_soft
49,0.010087308,val,0.011110077,0.9983391003460208,gumbel_soft
49,0.010087308,test,0.009486148,0.9980017484700887,gumbel_soft
50,0.00900557,train,0.00853286,0.9988090082286705,gumbel_soft
50,0.00900557,val,0.0130821895,0.9980622837370242,gumbel_soft
50,0.00900557,test,0.009775063,0.998626202073186,gumbel_soft
51,0.0090909125,train,0.009318976,0.9984068551630266,gumbel_soft
51,0.0090909125,val,0.014581736,0.998477508650519,gumbel_soft
51,0.0090909125,test,0.009592531,0.9981266391907081,gumbel_soft
52,0.0090278555,train,0.008521257,0.9986698013982552,gumbel_soft
52,0.0090278555,val,0.01041804,0.9983391003460208,gumbel_soft
52,0.0090278555,test,0.008993266,0.9985013113525665,gumbel_soft
53,0.00816523,train,0.009192366,0.9983759203118233,gumbel_soft
53,0.00816523,val,0.010661927,0.998477508650519,gumbel_soft
53,0.00816523,test,0.008030803,0.9990008742350444,gumbel_soft
54,0.00808639,train,0.008289055,0.9985305945678401,gumbel_soft
54,0.00808639,val,0.009850849,0.9983391003460208,gumbel_soft
54,0.00808639,test,0.007689158,0.9987510927938055,gumbel_soft
55,0.007999718,train,0.007946729,0.9986079316958485,gumbel_soft
55,0.007999718,val,0.010453345,0.998477508650519,gumbel_soft
55,0.007999718,test,0.010656359,0.9980017484700887,gumbel_soft
56,0.00768654,train,0.008201759,0.9983295180350182,gumbel_soft
56,0.00768654,val,0.008377596,0.998477508650519,gumbel_soft
56,0.00768654,test,0.008401017,0.998626202073186,gumbel_soft
57,0.007258668,train,0.00756839,0.9987935408030687,gumbel_soft
57,0.007258668,val,0.010662966,0.9983391003460208,gumbel_soft
57,0.007258668,test,0.0069875508,0.9988759835144249,gumbel_soft
58,0.006788611,train,0.006895582,0.998685268823857,gumbel_soft
58,0.006788611,val,0.008464877,0.9987543252595156,gumbel_soft
58,0.006788611,test,0.0072290087,0.9990008742350444,gumbel_soft
59,0.0069181435,train,0.006631815,0.9988708779310772,gumbel_soft
59,0.0069181435,val,0.0083378535,0.9983391003460208,gumbel_soft
59,0.0069181435,test,0.007840989,0.9987510927938055,gumbel_soft
60,0.0101029165,train,0.009201212,0.9983295180350182,gumbel_soft
60,0.0101029165,val,0.009826753,0.9986159169550173,gumbel_soft
60,0.0101029165,test,0.041975882,0.9937554639690271,gumbel_soft
61,0.0075440174,train,0.088457845,0.9959165996411558,gumbel_soft
61,0.0075440174,val,0.007957259,0.9990311418685122,gumbel_soft
61,0.0075440174,test,0.008600379,0.9983764206319471,gumbel_soft
62,0.0061505926,train,0.006570318,0.9988708779310772,gumbel_soft
62,0.0061505926,val,0.0107966345,0.9983391003460208,gumbel_soft
62,0.0061505926,test,0.008346851,0.9992506556762832,gumbel_soft
63,0.0056148088,train,0.005325412,0.9991492915919075,gumbel_soft
63,0.0056148088,val,0.008031503,0.9986159169550173,gumbel_soft
63,0.0056148088,test,0.008042192,0.9992506556762832,gumbel_soft
64,0.0052979505,train,0.008782495,0.9982367134814082,gumbel_soft
64,0.0052979505,val,0.0073822923,0.9988927335640139,gumbel_soft
64,0.0052979505,test,0.0053245435,0.9988759835144249,gumbel_soft
65,0.004835337,train,0.0049686832,0.9993039658479242,gumbel_soft
65,0.004835337,val,0.013394361,0.9970934256055364,gumbel_soft
65,0.004835337,test,0.0058870735,0.9991257649556637,gumbel_soft
66,0.0048734387,train,0.0105095245,0.9980820392253913,gumbel_soft
66,0.0048734387,val,0.0073131644,0.9990311418685122,gumbel_soft
66,0.0048734387,test,0.0058411774,0.9987510927938055,gumbel_soft
67,0.0050910413,train,0.0053548603,0.9990564870382973,gumbel_soft
67,0.0050910413,val,0.007010256,0.998477508650519,gumbel_soft
67,0.0050910413,test,0.0051765293,0.9991257649556637,gumbel_soft
68,0.005568904,train,0.005234974,0.9991492915919075,gumbel_soft
68,0.005568904,val,0.009122197,0.9986159169550173,gumbel_soft
68,0.005568904,test,0.005751423,0.9990008742350444,gumbel_soft
69,0.007074306,train,0.006380692,0.9988708779310772,gumbel_soft
69,0.007074306,val,0.009423266,0.9983391003460208,gumbel_soft
69,0.007074306,test,0.006566109,0.9992506556762832,gumbel_soft
70,0.047607336,train,0.012381189,0.9974478747757223,gumbel_soft
70,0.047607336,val,0.01629063,0.9972318339100346,gumbel_soft
70,0.047607336,test,0.009892433,0.9976270763082303,gumbel_soft
71,0.010438267,train,0.0103340745,0.9976953535853492,gumbel_soft
71,0.010438267,val,0.011556736,0.9977854671280277,gumbel_soft
71,0.010438267,test,0.0072500166,0.998626202073186,gumbel_soft
72,0.06498565,train,0.011727801,0.9973705376477139,gumbel_soft
72,0.06498565,val,0.011811643,0.9979238754325259,gumbel_soft
72,0.06498565,test,0.013334043,0.9966279505432747,gumbel_soft
73,0.01511183,train,0.0108926445,0.9976489513085443,gumbel_soft
73,0.01511183,val,0.01361622,0.998477508650519,gumbel_soft
73,0.01511183,test,0.010521007,0.9975021855876108,gumbel_soft
74,0.00806584,train,0.0085990075,0.9984532574398317,gumbel_soft
74,0.00806584,val,0.011643879,0.9977854671280277,gumbel_soft
74,0.00806584,test,0.00790435,0.9991257649556637,gumbel_soft
75,0.008341465,train,0.0058831684,0.9990100847614923,gumbel_soft
75,0.008341465,val,0.012158892,0.9982006920415225,gumbel_soft
75,0.008341465,test,0.008323694,0.9987510927938055,gumbel_soft
76,0.006656169,train,0.00992891,0.9985615294190435,gumbel_soft
76,0.006656169,val,0.008934604,0.9988927335640139,gumbel_soft
76,0.006656169,test,0.0053628464,0.9990008742350444,gumbel_soft
77,0.0056218836,train,0.0047934055,0.9992884984223226,gumbel_soft
77,0.0056218836,val,0.010181978,0.9986159169550173,gumbel_soft
77,0.0056218836,test,0.006505414,0.9990008742350444,gumbel_soft
78,0.004643053,train,0.0054296,0.9989791499102889,gumbel_soft
78,0.004643053,val,0.008403203,0.9988927335640139,gumbel_soft
78,0.004643053,test,0.006535195,0.9987510927938055,gumbel_soft
79,0.004065091,train,0.004805221,0.9990719544638991,gumbel_soft
79,0.004065091,val,0.009086073,0.9987543252595156,gumbel_soft
79,0.004065091,test,0.0063953185,0.9987510927938055,gumbel_soft
80,0.00506027,train,0.005240735,0.9991956938687125,gumbel_soft
80,0.00506027,val,0.010053154,0.9983391003460208,gumbel_soft
80,0.00506027,test,0.008079584,0.998626202073186,gumbel_soft
81,0.0054941,train,0.0040010107,0.9992884984223226,gumbel_soft
81,0.0054941,val,0.0074328715,0.9993079584775086,gumbel_soft
81,0.0054941,test,0.0044504674,0.9996253278381416,gumbel_soft
82,0.004451017,train,0.03654503,0.9972932005197055,gumbel_soft
82,0.004451017,val,0.008005251,0.9987543252595156,gumbel_soft
82,0.004451017,test,0.008239863,0.9983764206319471,gumbel_soft
83,0.003984862,train,0.0065760473,0.9990100847614923,gumbel_soft
83,0.003984862,val,0.011836806,0.9982006920415225,gumbel_soft
83,0.003984862,test,0.0059163217,0.9992506556762832,gumbel_soft
84,0.004021499,train,0.0043082736,0.9991802264431108,gumbel_soft
84,0.004021499,val,0.007117005,0.9990311418685122,gumbel_soft
84,0.004021499,test,0.005465822,0.9990008742350444,gumbel_soft
85,0.0035057892,train,0.0041932794,0.9992111612943142,gumbel_soft
85,0.0035057892,val,0.008711183,0.9987543252595156,gumbel_soft
85,0.0035057892,test,0.0060704146,0.9991257649556637,gumbel_soft
86,0.004054616,train,0.00819031,0.9985769968446452,gumbel_soft
86,0.004054616,val,0.008156906,0.9990311418685122,gumbel_soft
86,0.004054616,test,0.004782977,0.9996253278381416,gumbel_soft
87,0.003926005,train,0.0039530457,0.9993349006991277,gumbel_soft
87,0.003926005,val,0.012296469,0.9979238754325259,gumbel_soft
87,0.003926005,test,0.004368124,0.9995004371175221,gumbel_soft
88,0.0044139014,train,0.0035224955,0.9995669120831528,gumbel_soft
88,0.0044139014,val,0.010135894,0.9987543252595156,gumbel_soft
88,0.0044139014,test,0.005401961,0.9991257649556637,gumbel_soft
89,0.004194289,train,0.0043087504,0.9992111612943142,gumbel_soft
89,0.004194289,val,0.006640035,0.9990311418685122,gumbel_soft
89,0.004194289,test,0.0072813127,0.998626202073186,gumbel_soft
90,0.0046285973,train,0.0041517825,0.9992730309967209,gumbel_soft
90,0.0046285973,val,0.0074838046,0.9987543252595156,gumbel_soft
90,0.0046285973,test,0.0067553953,0.9987510927938055,gumbel_soft
91,0.004820201,train,0.0042346637,0.9993194332735259,gumbel_soft
91,0.004820201,val,0.011652533,0.9991695501730103,gumbel_soft
91,0.004820201,test,0.008380628,0.9988759835144249,gumbel_soft
92,0.00634069,train,0.003874277,0.9993194332735259,gumbel_soft
92,0.00634069,val,0.009655882,0.998477508650519,gumbel_soft
92,0.00634069,test,0.0054332432,0.9996253278381416,gumbel_soft
93,0.0038779317,train,0.014805582,0.9985151271422384,gumbel_soft
93,0.0038779317,val,0.0073895184,0.9990311418685122,gumbel_soft
93,0.0038779317,test,0.004319888,0.9992506556762832,gumbel_soft
94,0.004235883,train,0.004868533,0.9990564870382973,gumbel_soft
94,0.004235883,val,0.007353775,0.9988927335640139,gumbel_soft
94,0.004235883,test,0.005665844,0.9993755463969027,gumbel_soft
95,0.004024107,train,0.004151367,0.9993194332735259,gumbel_soft
95,0.004024107,val,0.00957987,0.9988927335640139,gumbel_soft
95,0.004024107,test,0.0054685874,0.9995004371175221,gumbel_soft
96,0.00356179,train,0.036168102,0.9984841922910351,gumbel_soft
96,0.00356179,val,0.010113772,0.9980622837370242,gumbel_soft
96,0.00356179,test,0.0059658354,0.9992506556762832,gumbel_soft
97,0.004518111,train,0.0038351251,0.9993349006991277,gumbel_soft
97,0.004518111,val,0.008439422,0.9988927335640139,gumbel_soft
97,0.004518111,test,0.0057932516,0.9991257649556637,gumbel_soft
98,0.0037461922,train,0.0039030872,0.9993813029759326,gumbel_soft
98,0.0037461922,val,0.011228028,0.9982006920415225,gumbel_soft
98,0.0037461922,test,0.0056322576,0.9991257649556637,gumbel_soft
99,0.0038076062,train,0.0035148351,0.9994741075295428,gumbel_soft
99,0.0038076062,val,0.010152537,0.9983391003460208,gumbel_soft
99,0.0038076062,test,0.0049716705,0.9995004371175221,gumbel_soft
100,0.003988455,train,0.009110147,0.9984841922910351,gumbel_soft
100,0.003988455,val,0.23693644,0.9896193771626297,gumbel_soft
100,0.003988455,test,0.0054803966,0.9992506556762832,gumbel_soft
101,0.0038610622,train,0.0055504073,0.9990564870382973,gumbel_soft
101,0.0038610622,val,0.0067560915,0.9990311418685122,gumbel_soft
101,0.0038610622,test,0.0046015806,0.9995004371175221,gumbel_soft
102,0.004109182,train,0.0044846344,0.9993349006991277,gumbel_soft
102,0.004109182,val,0.008659895,0.9988927335640139,gumbel_soft
102,0.004109182,test,0.0038931908,0.9996253278381416,gumbel_soft
103,0.004471869,train,0.0037104888,0.9994895749551445,gumbel_soft
103,0.004471869,val,0.009267024,0.9988927335640139,gumbel_soft
103,0.004471869,test,0.005654653,0.9987510927938055,gumbel_soft
104,0.008022753,train,0.0046260566,0.9992266287199159,gumbel_soft
104,0.008022753,val,0.008651917,0.998477508650519,gumbel_soft
104,0.008022753,test,0.0076142396,0.9985013113525665,gumbel_soft
105,0.0053708837,train,0.0041648196,0.9992730309967209,gumbel_soft
105,0.0053708837,val,0.009569561,0.9987543252595156,gumbel_soft
105,0.0053708837,test,0.006426056,0.9993755463969027,gumbel_soft
106,0.003994482,train,0.0051872307,0.9990100847614923,gumbel_soft
106,0.003994482,val,0.008301056,0.9988927335640139,gumbel_soft
106,0.003994482,test,0.0079216715,0.9988759835144249,gumbel_soft
107,0.004440959,train,0.0035263596,0.9994586401039411,gumbel_soft
107,0.004440959,val,0.0072108246,0.9990311418685122,gumbel_soft
107,0.004440959,test,0.008335874,0.9987510927938055,gumbel_soft
108,0.00444687,train,0.0033917737,0.9994895749551445,gumbel_soft
108,0.00444687,val,0.011866965,0.9987543252595156,gumbel_soft
108,0.00444687,test,0.004827456,0.9992506556762832,gumbel_soft
109,0.0033160604,train,0.0036904833,0.9994277052527377,gumbel_soft
109,0.0033160604,val,0.009071872,0.9986159169550173,gumbel_soft
109,0.0033160604,test,0.00456572,0.9997502185587611,gumbel_soft
110,0.004068904,train,0.004493165,0.9993349006991277,gumbel_soft
110,0.004068904,val,0.008002064,0.9986159169550173,gumbel_soft
110,0.004068904,test,0.0159525,0.997002622705133,gumbel_soft
111,0.0036395346,train,0.005654986,0.999025552187094,gumbel_soft
111,0.0036395346,val,0.01083447,0.9983391003460208,gumbel_soft
111,0.0036395346,test,0.0064247265,0.9992506556762832,gumbel_soft
112,0.004074388,train,0.0036849875,0.9994586401039411,gumbel_soft
112,0.004074388,val,0.011516999,0.9979238754325259,gumbel_soft
112,0.004074388,test,0.0070736334,0.9988759835144249,gumbel_soft
113,0.0049358862,train,0.0047681034,0.999118356740704,gumbel_soft
113,0.0049358862,val,0.012000124,0.9976470588235294,gumbel_soft
113,0.0049358862,test,0.005320895,0.9992506556762832,gumbel_soft
114,0.0038363896,train,0.005353884,0.9990719544638991,gumbel_soft
114,0.0038363896,val,0.012437793,0.9973702422145329,gumbel_soft
114,0.0038363896,test,0.0045055416,0.9993755463969027,gumbel_soft
115,0.01050672,train,0.05807736,0.9963187527067995,gumbel_soft
115,0.01050672,val,0.01702517,0.9966782006920415,gumbel_soft
115,0.01050672,test,0.010108377,0.9980017484700887,gumbel_soft
116,0.0070907394,train,0.0061890096,0.9988863453566789,gumbel_soft
116,0.0070907394,val,0.01307981,0.9977854671280277,gumbel_soft
116,0.0070907394,test,0.0058286698,0.9990008742350444,gumbel_soft
117,0.005808799,train,0.005739623,0.9988863453566789,gumbel_soft
117,0.005808799,val,0.0101832785,0.9986159169550173,gumbel_soft
117,0.005808799,test,0.004915119,0.9993755463969027,gumbel_soft
118,0.0040846304,train,0.004487346,0.9991338241663058,gumbel_soft
118,0.0040846304,val,0.010291928,0.9987543252595156,gumbel_soft
118,0.0040846304,test,0.007146616,0.9991257649556637,gumbel_soft
119,0.0038691026,train,0.0038321428,0.9992111612943142,gumbel_soft
119,0.0038691026,val,0.010611597,0.998477508650519,gumbel_soft
119,0.0038691026,test,0.005682307,0.9991257649556637,gumbel_soft
120,0.0034346222,train,0.003922958,0.999365835550331,gumbel_soft
120,0.0034346222,val,0.010710899,0.9986159169550173,gumbel_soft
120,0.0034346222,test,0.0054581263,0.9995004371175221,gumbel_soft
121,0.0036315278,train,0.004888375,0.9992575635711193,gumbel_soft
121,0.0036315278,val,0.009159614,0.9987543252595156,gumbel_soft
121,0.0036315278,test,0.0056322715,0.9990008742350444,gumbel_soft
122,0.0038906343,train,0.0037083332,0.9992884984223226,gumbel_soft
122,0.0038906343,val,0.011178827,0.9983391003460208,gumbel_soft
122,0.0038906343,test,0.008638184,0.998626202073186,gumbel_soft
123,0.003965926,train,0.0038247444,0.9992575635711193,gumbel_soft
123,0.003965926,val,0.6233711,0.971764705882353,gumbel_soft
123,0.003965926,test,0.005795022,0.9992506556762832,gumbel_soft
124,0.0032669543,train,0.0033380268,0.999365835550331,gumbel_soft
124,0.0032669543,val,0.0086858,0.9988927335640139,gumbel_soft
124,0.0032669543,test,0.005049613,0.9992506556762832,gumbel_soft
125,0.0033282854,train,0.0036510674,0.999365835550331,gumbel_soft
125,0.0033282854,val,0.009560958,0.9988927335640139,gumbel_soft
125,0.0033282854,test,0.005835638,0.9992506556762832,gumbel_soft
126,0.0031433746,train,0.0034184677,0.9994431726783394,gumbel_soft
126,0.0031433746,val,0.010007308,0.9987543252595156,gumbel_soft
126,0.0031433746,test,0.0056959437,0.9991257649556637,gumbel_soft
127,0.0029542681,train,0.06956292,0.9973241353709089,gumbel_soft
127,0.0029542681,val,0.19371453,0.9883737024221453,gumbel_soft
127,0.0029542681,test,0.0053482577,0.9995004371175221,gumbel_soft
128,0.002667636,train,0.0028532061,0.9995359772319495,gumbel_soft
128,0.002667636,val,0.008775836,0.9987543252595156,gumbel_soft
128,0.002667636,test,0.0055878162,0.9993755463969027,gumbel_soft
129,0.0028889645,train,0.0024140405,0.999659716636763,gumbel_soft
129,0.0028889645,val,0.008364037,0.9988927335640139,gumbel_soft
129,0.0028889645,test,0.004756278,0.9996253278381416,gumbel_soft
130,0.0027408442,train,0.0034290873,0.9995050423807461,gumbel_soft
130,0.0027408442,val,0.010305228,0.9990311418685122,gumbel_soft
130,0.0027408442,test,0.004946116,0.9995004371175221,gumbel_soft
131,0.10366719,train,0.005969163,0.9987935408030687,gumbel_soft
131,0.10366719,val,0.013421537,0.9979238754325259,gumbel_soft
131,0.10366719,test,0.0068950537,0.9990008742350444,gumbel_soft
132,0.0139846625,train,0.009163486,0.998051104374188,gumbel_soft
132,0.0139846625,val,0.012544937,0.9982006920415225,gumbel_soft
132,0.0139846625,test,0.010681997,0.9978768577494692,gumbel_soft
133,0.007795365,train,0.007977627,0.9984532574398317,gumbel_soft
133,0.007795365,val,0.012483174,0.9987543252595156,gumbel_soft
133,0.007795365,test,0.006238988,0.9988759835144249,gumbel_soft
134,0.005162584,train,0.004868998,0.9991647590175091,gumbel_soft
134,0.005162584,val,0.0132217165,0.998477508650519,gumbel_soft
134,0.005162584,test,0.0056463936,0.9993755463969027,gumbel_soft
135,0.005144555,train,0.005225042,0.9991338241663058,gumbel_soft
135,0.005144555,val,0.011612619,0.9988927335640139,gumbel_soft
135,0.005144555,test,0.009240639,0.9983764206319471,gumbel_soft
136,0.0055101635,train,0.005486143,0.9989636824846873,gumbel_soft
136,0.0055101635,val,0.012410005,0.9986159169550173,gumbel_soft
136,0.0055101635,test,0.006428131,0.9996253278381416,gumbel_soft
137,0.004818172,train,0.0051489947,0.999118356740704,gumbel_soft
137,0.004818172,val,0.013886572,0.9982006920415225,gumbel_soft
137,0.004818172,test,0.008059503,0.9987510927938055,gumbel_soft
138,0.004208505,train,0.028666984,0.9988244756542721,gumbel_soft
138,0.004208505,val,0.011619826,0.9990311418685122,gumbel_soft
138,0.004208505,test,0.0065728193,0.9995004371175221,gumbel_soft
